Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
04/09/1976,19:00,148,1362,43,1,18,149,1,18,27,1,18,4600,1,18,8100,1,18,3700,1,18,470,1,31,6,B,8,4,B,8,11.3,B,8,0.7,B,8,49,B,8,876,B,8,270,B,8,9.1,B,8,-9900,?,0,77777,B,8,1.1,E,8,0.037,F,8,-9900.000,?,0,-9900,-9900,?,0
04/09/1976,20:00,3,238,4,1,13,11,1,13,3,1,13,0,1,13,0,1,13,0,1,13,0,1,23,6,A,7,3,A,7,8.9,A,7,0.6,A,7,56,A,7,877,A,7,270,A,7,9.3,A,7,32200,A,7,77777,A,7,1.1,E,8,0.037,F,8,-9900.000,?,0,-9900,-9900,?,0
04/09/1976,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,4,B,8,2,B,8,8.2,B,8,0.3,B,8,58,B,8,878,B,8,270,B,8,8.3,B,8,-9900,?,0,77777,B,8,1.1,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
04/09/1976,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,B,8,1,B,8,7.4,B,8,0.0,B,8,61,B,8,878,B,8,270,B,8,7.2,B,8,-9900,?,0,77777,B,8,1.1,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
04/09/1976,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,6.7,A,7,0.0,A,7,63,A,7,879,A,7,270,A,7,6.2,A,7,32200,A,7,77777,A,7,1.1,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
04/09/1976,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,B,8,0,B,8,6.5,B,8,-0.1,B,8,63,B,8,880,B,8,260,B,8,5.9,B,8,-9900,?,0,77777,B,8,1.1,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
04/10/1976,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,B,8,0,B,8,6.3,B,8,-0.3,B,8,63,B,8,880,B,8,250,B,8,5.5,B,8,-9900,?,0,77777,B,8,1.1,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
04/10/1976,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,6.1,A,7,-0.6,A,7,63,A,7,881,A,7,240,A,7,5.2,A,7,32200,A,7,77777,A,7,1.1,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
04/10/1976,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,B,8,1,B,8,5.5,B,8,-0.5,B,8,65,B,8,881,B,8,260,B,8,4.5,B,8,-9900,?,0,77777,B,8,1.0,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
04/10/1976,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,B,8,1,B,8,5.0,B,8,-0.7,B,8,66,B,8,882,B,8,290,B,8,3.8,B,8,-9900,?,0,77777,B,8,1.0,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
04/10/1976,05:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,A,7,2,A,7,4.4,A,7,-1.1,A,7,68,A,7,882,A,7,310,A,7,3.1,A,7,32200,A,7,77777,A,7,1.0,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
04/10/1976,06:00,3,215,2,1,13,9,1,9,1,1,13,0,1,13,0,1,9,0,1,13,0,1,21,1,B,8,1,B,8,5.5,B,8,-1.1,B,8,65,B,8,883,B,8,300,B,8,3.3,B,8,-9900,?,0,77777,B,8,1.0,E,8,0.064,F,8,-9900.000,?,0,-9900,-9900,?,0
04/10/1976,07:00,145,1361,61,1,13,339,1,9,25,1,13,6300,1,13,19800,1,9,4200,1,13,460,1,21,1,B,8,1,B,8,6.7,B,8,-0.4,B,8,61,B,8,883,B,8,290,B,8,3.4,B,8,-9900,?,0,77777,B,8,1.1,E,8,0.064,F,8,-9900.000,?,0,-9900,-9900,?,0
04/10/1976,08:00,373,1361,225,1,9,665,1,9,44,1,13,23700,1,9,58400,1,9,7700,1,13,920,1,18,0,A,7,0,A,7,7.8,A,7,0.0,A,7,58,A,7,884,A,7,280,A,7,3.6,A,7,96600,A,7,77777,A,7,1.1,E,8,0.064,F,8,-9900.000,?,0,-9900,-9900,?,0
04/10/1976,09:00,587,1361,406,1,9,805,1,9,60,1,13,42800,1,9,77100,1,9,9500,1,13,1340,1,18,0,B,8,0,B,8,9.8,B,8,0.3,B,8,52,B,8,884,B,8,220,B,8,3.4,B,8,-9900,?,0,77777,B,8,1.1,E,8,0.064,F,8,-9900.000,?,0,-9900,-9900,?,0
04/10/1976,10:00,772,1361,566,1,9,870,1,9,73,1,13,59300,1,9,85700,1,9,10600,1,13,1720,1,18,0,B,8,0,B,8,11.9,B,8,0.4,B,8,46,B,8,884,B,8,160,B,8,3.3,B,8,-9900,?,0,77777,B,8,1.1,E,8,0.064,F,8,-9900.000,?,0,-9900,-9900,?,0
04/10/1976,11:00,914,1361,699,1,9,918,1,9,83,1,13,73000,1,9,91400,1,9,11500,1,13,2130,1,18,0,A,7,0,A,7,13.9,A,7,0.6,A,7,40,A,7,885,A,7,100,A,7,3.1,A,7,96600,A,7,77777,A,7,1.1,E,8,0.064,F,8,-9900.000,?,0,-9900,-9900,?,0
04/10/1976,12:00,1003,1361,730,1,9,881,1,9,80,1,13,76300,1,9,88100,1,9,11200,1,13,2370,1,18,1,B,8,1,B,8,15.0,B,8,0.5,B,8,38,B,8,884,B,8,110,B,8,4.6,B,8,-9900,?,0,77777,B,8,1.1,E,8,0.064,F,8,-9900.000,?,0,-9900,-9900,?,0
04/10/1976,13:00,1034,1361,599,1,18,537,1,18,191,1,18,63500,1,18,54600,1,18,21900,1,18,6110,1,31,3,B,8,3,B,8,16.1,B,8,0.5,B,8,35,B,8,884,B,8,110,B,8,6.2,B,8,-9900,?,0,77777,B,8,1.1,E,8,0.064,F,8,-9900.000,?,0,-9900,-9900,?,0
04/10/1976,14:00,1005,1361,520,1,13,354,1,13,258,1,13,55600,1,13,36800,1,13,28400,1,13,7880,1,23,4,A,7,4,A,7,17.2,A,7,0.6,A,7,33,A,7,884,A,7,120,A,7,7.7,A,7,96600,A,7,77777,A,7,1.1,E,8,0.064,F,8,-9900.000,?,0,-9900,-9900,?,0
04/10/1976,15:00,917,1361,581,1,18,637,1,18,152,1,18,61800,1,18,64700,1,18,18100,1,18,4080,1,31,4,B,8,4,B,8,17.4,B,8,-0.3,B,8,31,B,8,884,B,8,120,B,8,7.4,B,8,-9900,?,0,77777,B,8,1.1,E,8,0.064,F,8,-9900.000,?,0,-9900,-9900,?,0
04/10/1976,16:00,777,1361,451,1,18,462,1,18,188,1,18,48100,1,18,47100,1,18,21200,1,18,4270,1,31,5,B,8,5,B,8,17.6,B,8,-0.9,B,8,30,B,8,884,B,8,120,B,8,7.0,B,8,-9900,?,0,77777,B,8,1.1,E,8,0.064,F,8,-9900.000,?,0,-9900,-9900,?,0
04/10/1976,17:00,594,1361,428,1,13,704,1,13,121,1,13,44200,1,13,67300,1,13,14800,1,13,2370,1,23,5,A,7,5,A,7,17.8,A,7,-1.1,A,7,28,A,7,884,A,7,120,A,7,6.7,A,7,96600,A,7,77777,A,7,1.0,E,8,0.064,F,8,-9900.000,?,0,-9900,-9900,?,0
04/10/1976,18:00,381,1361,201,1,18,343,1,18,106,1,18,20800,1,18,29500,1,18,12500,1,18,2000,1,31,4,B,8,4,B,8,16.1,B,8,-1.4,B,8,32,B,8,883,B,8,120,B,8,6.5,B,8,-9900,?,0,77777,B,8,1.0,E,8,0.064,F,8,-9900.000,?,0,-9900,-9900,?,0
04/10/1976,19:00,153,1361,62,1,13,252,1,9,35,1,13,6600,1,13,13900,1,9,5100,1,13,620,1,21,3,B,8,2,B,8,14.5,B,8,-1.2,B,8,35,B,8,883,B,8,120,B,8,6.4,B,8,-9900,?,0,77777,B,8,1.0,E,8,0.064,F,8,-9900.000,?,0,-9900,-9900,?,0
04/10/1976,20:00,4,284,3,1,13,11,1,9,1,1,13,0,1,13,0,1,9,0,1,13,0,1,21,2,A,7,1,A,7,12.8,A,7,-1.1,A,7,39,A,7,883,A,7,120,A,7,6.2,A,7,32200,A,7,77777,A,7,1.0,E,8,0.064,F,8,-9900.000,?,0,-9900,-9900,?,0
04/10/1976,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,B,8,1,B,8,11.3,B,8,0.1,B,8,49,B,8,883,B,8,110,B,8,5.7,B,8,-9900,?,0,77777,B,8,1.1,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
04/10/1976,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,B,8,0,B,8,9.8,B,8,1.3,B,8,58,B,8,884,B,8,110,B,8,5.1,B,8,-9900,?,0,77777,B,8,1.2,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
04/10/1976,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,8.3,A,7,2.8,A,7,68,A,7,884,A,7,100,A,7,4.6,A,7,24100,A,7,77777,A,7,1.3,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
04/10/1976,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,B,8,0,B,8,7.0,B,8,2.7,B,8,74,B,8,884,B,8,90,B,8,4.4,B,8,-9900,?,0,77777,B,8,1.3,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
04/11/1976,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,B,8,0,B,8,5.7,B,8,2.5,B,8,80,B,8,884,B,8,90,B,8,4.3,B,8,-9900,?,0,77777,B,8,1.3,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
04/11/1976,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,4.4,A,7,2.2,A,7,86,A,7,884,A,7,80,A,7,4.1,A,7,32200,A,7,77777,A,7,1.2,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
04/11/1976,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,B,8,0,B,8,3.9,B,8,2.1,B,8,87,B,8,883,B,8,80,B,8,4.5,B,8,-9900,?,0,77777,B,8,1.2,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
04/11/1976,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,B,8,1,B,8,3.3,B,8,1.7,B,8,88,B,8,883,B,8,80,B,8,4.8,B,8,-9900,?,0,77777,B,8,1.2,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
04/11/1976,05:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,A,7,1,A,7,2.8,A,7,1.1,A,7,89,A,7,883,A,7,80,A,7,5.2,A,7,16100,A,7,77777,A,7,1.2,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
04/11/1976,06:00,4,261,3,1,18,10,1,18,2,1,18,0,1,18,0,1,18,0,1,18,0,1,31,4,B,8,4,B,8,3.3,B,8,1.1,B,8,88,B,8,882,B,8,90,B,8,4.7,B,8,-9900,?,0,77777,B,8,1.2,E,8,0.061,F,8,-9900.000,?,0,-9900,-9900,?,0
04/11/1976,07:00,152,1360,39,1,18,36,1,18,35,1,18,4300,1,18,2100,1,18,4100,1,18,730,1,31,7,B,8,7,B,8,3.9,B,8,1.8,B,8,87,B,8,882,B,8,90,B,8,4.1,B,8,-9900,?,0,77777,B,8,1.2,E,8,0.061,F,8,-9900.000,?,0,-9900,-9900,?,0
04/11/1976,08:00,380,1360,103,1,9,31,1,9,94,1,13,11300,1,9,2800,1,9,10500,1,13,2520,1,18,10,A,7,10,A,7,4.4,A,7,2.2,A,7,86,A,7,882,A,7,100,A,7,3.6,A,7,1600,A,7,150,A,7,1.2,E,8,0.061,F,8,-9900.000,?,0,-9900,-9900,?,0
04/11/1976,09:00,594,1360,328,1,9,295,1,9,199,1,13,34600,1,9,29700,1,9,21600,1,13,4410,1,18,9,B,8,8,B,8,6.3,B,8,2.7,B,8,79,B,8,882,B,8,130,B,8,3.6,B,8,-9900,?,0,77777,B,8,1.3,E,8,0.061,F,8,-9900.000,?,0,-9900,-9900,?,0
04/11/1976,10:00,778,1360,470,1,18,460,1,18,207,1,18,49600,1,18,46900,1,18,22700,1,18,4750,1,31,9,B,8,6,B,8,8.1,B,8,2.9,B,8,71,B,8,882,B,8,150,B,8,3.6,B,8,-9900,?,0,77777,B,8,1.3,E,8,0.061,F,8,-9900.000,?,0,-9900,-9900,?,0
04/11/1976,11:00,919,1360,623,1,13,692,1,13,156,1,13,66200,1,13,70300,1,13,18600,1,13,4190,1,23,8,A,7,4,A,7,10.0,A,7,3.3,A,7,64,A,7,882,A,7,180,A,7,3.6,A,7,4800,A,7,77777,A,7,1.3,E,8,0.061,F,8,-9900.000,?,0,-9900,-9900,?,0
04/11/1976,12:00,1008,1360,735,1,18,778,1,18,158,1,18,78800,1,18,79600,1,18,19600,1,18,4910,1,31,7,B,8,3,B,8,13.0,B,8,2.3,B,8,52,B,8,881,B,8,160,B,8,4.1,B,8,-9900,?,0,77777,B,8,1.3,E,8,0.061,F,8,-9900.000,?,0,-9900,-9900,?,0
04/11/1976,13:00,1039,1360,708,1,18,694,1,18,177,1,18,75500,1,18,70900,1,18,21200,1,18,5770,1,31,6,B,8,3,B,8,15.9,B,8,1.4,B,8,41,B,8,880,B,8,140,B,8,4.7,B,8,-9900,?,0,77777,B,8,1.3,E,8,0.061,F,8,-9900.000,?,0,-9900,-9900,?,0
04/11/1976,14:00,1010,1360,653,1,9,612,1,9,199,1,13,68900,1,9,62000,1,9,22800,1,13,6040,1,18,5,A,7,2,A,7,18.9,A,7,0.6,A,7,29,A,7,879,A,7,120,A,7,5.2,A,7,64400,A,7,77777,A,7,1.1,E,8,0.061,F,8,-9900.000,?,0,-9900,-9900,?,0
04/11/1976,15:00,922,1360,646,1,9,764,1,9,128,1,13,67600,1,9,76400,1,9,15700,1,13,3210,1,18,6,B,8,2,B,8,19.5,B,8,-1.1,B,8,26,B,8,878,B,8,110,B,8,5.0,B,8,-9900,?,0,77777,B,8,1.0,E,8,0.061,F,8,-9900.000,?,0,-9900,-9900,?,0
04/11/1976,16:00,781,1360,478,1,18,539,1,18,169,1,18,51600,1,18,55100,1,18,19900,1,18,3810,1,31,6,B,8,3,B,8,20.0,B,8,-2.4,B,8,23,B,8,878,B,8,90,B,8,4.8,B,8,-9900,?,0,77777,B,8,1.0,E,8,0.061,F,8,-9900.000,?,0,-9900,-9900,?,0
04/11/1976,17:00,598,1360,333,1,13,472,1,13,126,1,13,35800,1,13,46300,1,13,15300,1,13,2490,1,23,7,A,7,3,A,7,20.6,A,7,-3.3,A,7,20,A,7,877,A,7,80,A,7,4.6,A,7,80500,A,7,77777,A,7,0.9,E,8,0.061,F,8,-9900.000,?,0,-9900,-9900,?,0
04/11/1976,18:00,386,1360,196,1,18,408,1,18,82,1,18,20900,1,18,35400,1,18,10900,1,18,1500,1,31,6,B,8,3,B,8,17.6,B,8,-4.2,B,8,24,B,8,877,B,8,80,B,8,4.1,B,8,-9900,?,0,77777,B,8,0.9,E,8,0.061,F,8,-9900.000,?,0,-9900,-9900,?,0
04/11/1976,19:00,158,1360,67,1,18,250,1,18,39,1,18,7100,1,18,14000,1,18,5400,1,18,700,1,31,6,B,8,3,B,8,14.7,B,8,-4.5,B,8,27,B,8,876,B,8,80,B,8,3.6,B,8,-9900,?,0,77777,B,8,0.9,E,8,0.061,F,8,-9900.000,?,0,-9900,-9900,?,0
04/11/1976,20:00,5,306,4,1,13,4,1,13,4,1,13,0,1,13,0,1,13,0,1,13,0,1,23,5,A,7,3,A,7,11.7,A,7,-5.0,A,7,31,A,7,876,A,7,80,A,7,3.1,A,7,32200,A,7,77777,A,7,0.8,E,8,0.061,F,8,-9900.000,?,0,-9900,-9900,?,0
04/11/1976,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,4,B,8,2,B,8,10.2,B,8,-5.5,B,8,34,B,8,876,B,8,110,B,8,3.4,B,8,-9900,?,0,77777,B,8,0.8,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
04/11/1976,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,4,B,8,2,B,8,8.7,B,8,-6.0,B,8,36,B,8,876,B,8,140,B,8,3.8,B,8,-9900,?,0,77777,B,8,0.8,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
04/11/1976,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,A,7,1,A,7,7.2,A,7,-6.1,A,7,39,A,7,876,A,7,170,A,7,4.1,A,7,32200,A,7,77777,A,7,0.8,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
04/11/1976,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,B,8,1,B,8,6.7,B,8,-5.3,B,8,43,B,8,876,B,8,190,B,8,3.6,B,8,-9900,?,0,77777,B,8,0.8,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
04/12/1976,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,B,8,0,B,8,6.1,B,8,-4.5,B,8,47,B,8,876,B,8,200,B,8,3.1,B,8,-9900,?,0,77777,B,8,0.8,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
04/12/1976,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,A,7,0,A,7,5.6,A,7,-3.9,A,7,51,A,7,876,A,7,220,A,7,2.6,A,7,32200,A,7,77777,A,7,0.9,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
04/12/1976,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,B,8,0,B,8,4.5,B,8,-3.6,B,8,55,B,8,876,B,8,230,B,8,2.8,B,8,-9900,?,0,77777,B,8,0.9,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
04/12/1976,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,B,8,0,B,8,3.3,B,8,-3.7,B,8,60,B,8,876,B,8,250,B,8,2.9,B,8,-9900,?,0,77777,B,8,0.9,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
04/12/1976,05:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,2.2,A,7,-3.9,A,7,64,A,7,876,A,7,260,A,7,3.1,A,7,32200,A,7,77777,A,7,0.9,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
04/12/1976,06:00,5,306,8,1,13,36,1,9,3,1,13,0,1,13,0,1,9,0,1,13,0,1,21,1,B,8,0,B,8,4.1,B,8,-3.5,B,8,60,B,8,876,B,8,290,B,8,2.1,B,8,-9900,?,0,77777,B,8,0.9,E,8,0.035,F,8,-9900.000,?,0,-9900,-9900,?,0
04/12/1976,07:00,160,1359,73,1,13,422,1,9,24,1,13,7500,1,13,27700,1,9,4200,1,13,470,1,21,2,B,8,1,B,8,5.9,B,8,-2.5,B,8,56,B,8,876,B,8,330,B,8,1.0,B,8,-9900,?,0,77777,B,8,0.9,E,8,0.035,F,8,-9900.000,?,0,-9900,-9900,?,0
04/12/1976,08:00,387,1359,228,1,9,669,1,9,39,1,13,24300,1,9,59500,1,9,7300,1,13,930,1,18,3,A,7,1,A,7,7.8,A,7,-1.7,A,7,52,A,7,876,A,7,0,A,7,0.0,A,7,96600,A,7,77777,A,7,1.0,E,8,0.035,F,8,-9900.000,?,0,-9900,-9900,?,0
04/12/1976,09:00,600,1359,394,1,9,766,1,9,56,1,13,41600,1,9,73600,1,9,9000,1,13,1330,1,18,3,B,8,1,B,8,10.4,B,8,-1.4,B,8,45,B,8,876,B,8,60,B,8,0.9,B,8,-9900,?,0,77777,B,8,1.0,E,8,0.035,F,8,-9900.000,?,0,-9900,-9900,?,0
04/12/1976,10:00,784,1359,524,1,9,756,1,9,88,1,13,55900,1,9,75500,1,9,12200,1,13,2090,1,18,3,B,8,1,B,8,13.0,B,8,-1.3,B,8,39,B,8,875,B,8,120,B,8,1.7,B,8,-9900,?,0,77777,B,8,1.0,E,8,0.035,F,8,-9900.000,?,0,-9900,-9900,?,0
04/12/1976,11:00,925,1359,646,1,9,842,1,9,74,1,13,67800,1,9,84000,1,9,10500,1,13,2050,1,18,3,A,7,1,A,7,15.6,A,7,-1.1,A,7,32,A,7,875,A,7,180,A,7,2.6,A,7,96600,A,7,77777,A,7,1.0,E,8,0.035,F,8,-9900.000,?,0,-9900,-9900,?,0
04/12/1976,12:00,1014,1359,725,1,9,730,1,9,181,1,13,77100,1,9,74300,1,9,21500,1,13,5600,1,18,5,B,8,2,B,8,16.9,B,8,-2.5,B,8,28,B,8,875,B,8,200,B,8,2.9,B,8,-9900,?,0,77777,B,8,1.0,E,8,0.035,F,8,-9900.000,?,0,-9900,-9900,?,0
04/12/1976,13:00,1044,1359,677,1,18,582,1,18,229,1,18,70800,1,18,58700,1,18,25700,1,18,7330,1,31,6,B,8,4,B,8,18.1,B,8,-3.8,B,8,23,B,8,874,B,8,210,B,8,3.3,B,8,-9900,?,0,77777,B,8,0.9,E,8,0.035,F,8,-9900.000,?,0,-9900,-9900,?,0
04/12/1976,14:00,1014,1359,475,1,13,340,1,13,221,1,13,51700,1,13,35500,1,13,25200,1,13,6800,1,23,8,A,7,5,A,7,19.4,A,7,-5.0,A,7,19,A,7,873,A,7,230,A,7,3.6,A,7,96600,A,7,7620,A,7,0.8,E,8,0.035,F,8,-9900.000,?,0,-9900,-9900,?,0
04/12/1976,15:00,926,1359,642,1,18,649,1,18,200,1,18,67000,1,18,65100,1,18,22600,1,18,5250,1,31,9,B,8,6,B,8,19.0,B,8,-5.2,B,8,20,B,8,873,B,8,210,B,8,4.5,B,8,-9900,?,0,5690,B,8,0.8,E,8,0.035,F,8,-9900.000,?,0,-9900,-9900,?,0
04/12/1976,16:00,786,1359,560,1,18,699,1,18,156,1,18,58500,1,18,69600,1,18,18200,1,18,3530,1,31,9,B,8,6,B,8,18.7,B,8,-5.0,B,8,20,B,8,872,B,8,180,B,8,5.3,B,8,-9900,?,0,3760,B,8,0.8,E,8,0.035,F,8,-9900.000,?,0,-9900,-9900,?,0
04/12/1976,17:00,603,1359,358,1,13,483,1,13,144,1,13,37900,1,13,47400,1,13,16800,1,13,2890,1,23,10,A,7,7,A,7,18.3,A,7,-4.4,A,7,21,A,7,871,A,7,160,A,7,6.2,A,7,96600,A,7,1830,A,7,0.8,E,8,0.035,F,8,-9900.000,?,0,-9900,-9900,?,0
04/12/1976,18:00,390,1359,159,1,18,106,1,18,128,1,18,17100,1,18,9500,1,18,14400,1,18,2850,1,31,9,B,8,6,B,8,15.5,B,8,-2.9,B,8,32,B,8,871,B,8,200,B,8,6.7,B,8,-9900,?,0,77777,B,8,1.0,E,8,0.035,F,8,-9900.000,?,0,-9900,-9900,?,0
04/12/1976,19:00,164,1359,51,1,18,144,1,18,34,1,18,5400,1,18,8300,1,18,4400,1,18,600,1,31,8,B,8,4,B,8,12.8,B,8,-0.8,B,8,43,B,8,872,B,8,250,B,8,7.2,B,8,-9900,?,0,77777,B,8,1.1,E,8,0.035,F,8,-9900.000,?,0,-9900,-9900,?,0
04/12/1976,20:00,6,351,6,1,13,17,1,13,4,1,13,0,1,13,0,1,13,0,1,13,0,1,23,7,A,7,3,A,7,10.0,A,7,1.1,A,7,54,A,7,872,A,7,290,A,7,7.7,A,7,32200,A,7,77777,A,7,1.1,E,8,0.035,F,8,-9900.000,?,0,-9900,-9900,?,0
04/12/1976,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,8,B,8,5,B,8,9.3,B,8,0.8,B,8,56,B,8,873,B,8,290,B,8,7.5,B,8,-9900,?,0,77777,B,8,1.1,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
04/12/1976,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,9,B,8,6,B,8,8.5,B,8,0.5,B,8,59,B,8,873,B,8,290,B,8,7.4,B,8,-9900,?,0,77777,B,8,1.1,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
04/12/1976,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,8,A,7,7.8,A,7,0.6,A,7,61,A,7,874,A,7,290,A,7,7.2,A,7,32200,A,7,1830,A,7,1.1,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
04/12/1976,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,9,B,8,6,B,8,7.1,B,8,0.3,B,8,62,B,8,874,B,8,280,B,8,6.2,B,8,-9900,?,0,77777,B,8,1.1,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
04/13/1976,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,7,B,8,5,B,8,6.3,B,8,-0.1,B,8,64,B,8,874,B,8,280,B,8,5.1,B,8,-9900,?,0,77777,B,8,1.1,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
04/13/1976,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,6,A,7,3,A,7,5.6,A,7,-0.6,A,7,65,A,7,873,A,7,270,A,7,4.1,A,7,32200,A,7,77777,A,7,1.0,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
